time,neg_ns,pos_ns,neutral_ns,sum_pos_ns,sum_neg_ns,comp_ns,neg_s,pos_s,neu_s,sum_pos_s,sum_neg_s,comp_s,coin,open,close,high,low
1579392000,886,1459,965,783.7866000000013,-414.2827000000001,369.5576999999995,4495,6737,4644,3526.498799999996,-2191.8684999999964,1336.3443000000002,BTC,8909.28,8702.59,9177.39,8508.15
1579478400,684,1334,737,747.8030000000019,-331.2639999999997,416.89759999999956,3116,6775,3193,3941.1708999999873,-1567.811200000002,2375.5742999999893,BTC,8702.59,8634.03,8737.36,8521.52
1579564800,837,1383,771,760.4748000000011,-409.96710000000013,350.60230000000007,3593,6324,3016,3525.724599999997,-1782.0137000000032,1744.9749999999945,BTC,8634.03,8724.84,8771.75,8479.9
1579651200,785,1420,748,784.4834000000012,-384.0826,400.3234999999999,3538,6657,2893,3722.9120999999946,-1735.5873000000001,1987.079799999988,BTC,8724.84,8667.26,8793.74,8582.43
1579737600,1347,2151,1058,1165.4768000000008,-653.2017000000011,512.1474999999991,6498,9681,4561,5276.931800000003,-2911.1551999999924,2364.666399999993,BTC,8667.26,8394.28,8680.93,8290.98
1579824000,1098,1684,892,940.9913000000007,-531.1175000000006,410.36479999999835,5314,7284,3374,4190.142799999982,-2617.2017999999957,1572.976299999998,BTC,8394.28,8431.78,8517.5,8225.83
1579910400,995,1570,775,851.2681000000026,-491.6883000000002,359.6910000000002,3828,6404,3065,3481.6109999999812,-1943.9696999999958,1537.0478000000037,BTC,8431.78,8345.88,8444.32,8263.42
1579996800,784,1299,757,714.3314000000013,-369.8273,344.4283,3409,6478,3613,3688.387299999986,-1628.7858000000015,2057.1345999999953,BTC,8345.88,8602.37,8605.33,8302.57
1580083200,1067,1747,1000,966.3777000000005,-520.4083999999999,445.63340000000056,4377,7658,4461,4206.850399999981,-2186.226000000002,2019.7450999999942,BTC,8602.37,8898.94,8991.01,8572.37
1580169600,826,1706,926,918.5627000000055,-384.58070000000015,534.0474999999974,3531,8133,4331,4443.899199999993,-1607.4184999999977,2836.568199999963,BTC,8898.94,9391.97,9407.39,8892.58
1580256000,950,1760,1045,957.2855000000028,-442.3134000000003,514.9684999999993,4223,7227,4275,3907.410899999988,-2011.417699999998,1896.0446999999974,BTC,9391.97,9286.18,9429.16,9234.27
1580342400,970,1713,1086,927.0970000000023,-468.5729999999999,458.8558999999998,4023,8139,4991,4789.56120000001,-1948.1604999999988,2842.6759999999867,BTC,9286.18,9501.38,9561.26,9181.72
1580428800,735,1314,739,726.3619000000014,-343.8629999999995,382.8079000000009,2987,4965,2908,2730.5185999999894,-1440.4878000000026,1288.085400000002,BTC,9501.38,9342.23,9518.87,9208.36
1580515200,747,1227,706,678.2822000000002,-365.18380000000013,313.2055000000006,3189,5192,2766,2943.5855999999926,-1548.1616000000022,1396.5568999999987,BTC,9342.23,9384.45,9455.92,9296.57
1580601600,637,1118,757,602.5571999999997,-306.8070999999996,295.9613000000009,2527,4361,3132,2323.965299999996,-1181.8557000000035,1143.2116999999962,BTC,9384.45,9334.25,9469.84,9169.21
1580688000,623,1172,648,650.7251000000011,-309.3194,341.74580000000014,2936,4785,2393,2592.3019999999965,-1326.6186000000005,1266.0249000000006,BTC,9334.25,9288.96,9605.66,9230.83
1580774400,608,1091,651,602.1914000000005,-283.50399999999973,318.76210000000026,2703,4854,2807,2677.753099999997,-1326.9293000000018,1351.1980999999969,BTC,9288.96,9171.98,9347.12,9089.52
1580860800,685,1202,780,671.6939999999995,-319.9514999999999,352.0634000000004,3360,5206,3425,2876.5132999999887,-1641.1412000000028,1237.9303000000016,BTC,9171.98,9611.42,9750.28,9162.98
1580947200,736,1281,889,689.5178999999997,-360.0449999999997,329.6075000000011,3200,5172,3365,2797.0451999999927,-1547.8521000000003,1249.0056999999993,BTC,9611.42,9755.84,9853.08,9533.37
1581033600,623,1291,751,722.0341999999982,-305.4651000000004,416.92409999999995,2829,6150,3369,3408.8259999999987,-1411.0091999999972,1999.4447999999986,BTC,9755.84,9808.36,9866.18,9714.16
1581120000,765,1139,765,602.902800000001,-364.7329999999995,238.2556000000007,3266,5185,3510,2821.6916999999953,-1578.4854000000028,1244.1332999999972,BTC,9808.36,9898.25,9936.26,9665.26
1581206400,715,1588,1079,842.9362000000012,-334.6623999999998,508.43530000000055,3085,6974,4911,3736.294299999981,-1430.2228999999995,2305.8139,BTC,9898.25,10157.78,10162.71,9880.67
1581292800,704,1288,754,709.0746999999998,-324.73060000000015,384.14259999999945,3064,4906,2941,2658.7420999999936,-1419.0994000000007,1238.365699999998,BTC,10157.78,9858.03,10185.09,9761.16
1581379200,756,1259,822,673.3376999999999,-371.3614999999996,302.0475000000005,3430,5915,3657,3214.4854999999916,-1695.6522000000016,1519.241099999999,BTC,9858.03,10269.43,10370.44,9716.32
1581465600,946,1729,1053,937.7571000000015,-439.02899999999994,498.6390999999999,4168,7840,5273,4144.116399999985,-2023.190899999999,2119.205400000002,BTC,10269.43,10347.93,10475.43,10250.55
1581552000,864,1519,1004,815.5226999999993,-424.7852999999999,390.6796999999999,4439,7295,4434,4007.799399999978,-2212.0314000000008,1795.1935999999976,BTC,10347.93,10233.32,10500.54,10081.02
1581638400,989,1560,853,851.1757000000002,-488.0811000000003,363.2945999999999,5121,6880,3452,3792.304899999988,-2441.512199999999,1352.158499999999,BTC,10233.32,10360.37,10387.37,10103.67
1581724800,749,1313,872,712.4279000000005,-342.1014999999996,370.2865000000003,3934,6312,4412,3464.7526999999927,-1822.484899999998,1642.3059000000057,BTC,10360.37,9905.43,10388.6,9789.89
1581811200,1532,2338,1361,1231.631400000001,-726.0209000000025,505.9529999999998,7245,11799,7516,6225.900800000038,-3513.1748000000043,2715.1843999999846,BTC,9905.43,9925.51,10042.6,9634.4
1581897600,1341,2125,1196,1153.8116000000023,-666.1069000000018,487.5581999999991,5243,8638,4593,4870.490500000017,-2709.553899999996,2160.329999999999,BTC,9925.51,9702.48,9958.46,9482.71
1581984000,1050,1872,1024,1021.9154000000009,-504.2443000000006,517.7983999999993,5222,7956,4945,4374.730099999999,-2713.5769999999975,1661.7549999999956,BTC,9702.48,10182.6,10274.35,9618.77
1582070400,1148,1963,998,1056.7618000000016,-553.4203000000003,503.1799999999994,4897,8850,4030,4762.9732,-2358.002399999996,2404.117599999993,BTC,10182.6,9602.43,10300.04,9340.17
1582156800,948,1715,991,934.3052000000025,-452.8047000000003,481.3559999999994,3824,8232,4431,4650.150399999993,-1943.8931000000014,2705.2716999999748,BTC,9602.43,9608.8,9698.59,9402.81
1582243200,963,1490,881,812.6832999999997,-468.5806999999993,344.1945000000006,4314,7273,3631,3928.399899999994,-2151.6328000000026,1776.200999999991,BTC,9608.8,9697.86,9766.16,9582.07
1582329600,911,1418,822,775.3514999999994,-444.4440999999997,331.14970000000034,4087,5767,3209,3178.888299999992,-1936.561500000001,1243.0129999999997,BTC,9697.86,9671.46,9720.21,9577.84
1582416000,730,1165,803,602.3768,-368.8872000000002,233.64710000000062,3217,4845,3894,2552.7912000000006,-1581.7557000000024,972.475500000001,BTC,9671.46,9977.39,10011.4,9669.88
1582502400,767,1300,757,694.178700000001,-364.78860000000003,329.0192000000006,2824,5618,2964,2992.107299999992,-1416.8261000000032,1574.2175999999965,BTC,9977.39,9664.21,10019.3,9495.76
1582588800,710,1200,763,654.9015999999999,-345.5524999999995,309.51150000000064,3339,5716,3680,3226.9742,-1640.8406000000002,1586.3398999999997,BTC,9664.21,9316.18,9682.05,9258.4
1582675200,786,1397,973,754.1521999999997,-371.63359999999926,382.87610000000075,3192,6287,3908,3497.516099999996,-1499.2902000000054,2000.118899999992,BTC,9316.18,8793.5,9379.07,8652.97
1582761600,740,1336,842,716.5264000000014,-328.31020000000007,388.3929999999998,2906,5314,4374,2846.9440000000004,-1313.2094000000013,1534.7639999999994,BTC,8793.5,8821.5,8978.84,8540.74
1582848000,883,1518,905,811.3784000000022,-435.01689999999974,376.37749999999966,3833,6615,3474,3680.1399999999885,-1974.4567999999974,1705.7045999999955,BTC,8821.5,8719.29,8908.8,8449.12
1582934400,721,1181,735,628.6034999999996,-366.8592,261.8976000000005,2725,4350,2854,2258.648299999996,-1407.1134999999992,852.914999999999,BTC,8719.29,8545.45,8815.63,8545.32
1583020800,699,1161,678,616.9581999999999,-343.3942000000001,273.595100000001,2608,4637,2441,2516.5523999999946,-1317.129700000003,1199.3496999999984,BTC,8545.45,8549.38,8776.71,8443.57
1583107200,797,1294,843,696.2933999999993,-391.00670000000014,305.22380000000015,2939,4975,2863,2533.1828999999902,-1430.7295000000045,1102.555499999997,BTC,8549.38,8919.74,8983.78,8521.79
1583193600,758,1202,725,645.737700000001,-363.1909999999997,282.69910000000016,2773,4469,2429,2498.885399999991,-1339.1997,1160.8374000000006,BTC,8919.74,8765.68,8940.69,8680.57
1583280000,706,1142,644,618.7325000000005,-334.26419999999985,284.74700000000036,2986,4942,2584,2645.71679999999,-1403.9012000000046,1243.7396999999928,BTC,8765.68,8773.78,8863.91,8690.82
1583366400,714,1244,810,670.2091999999994,-334.21999999999974,336.1096000000002,2812,6340,3978,3539.6046999999844,-1306.7520000000018,2233.7301000000025,BTC,8773.78,9074.82,9179.74,8772.83
1583452800,614,1070,631,572.4535999999999,-289.6769999999998,282.93430000000063,2330,4588,2613,2544.021999999985,-1033.8768000000005,1510.6658,BTC,9074.82,9160.39,9183.26,9015.35
1583539200,510,856,583,464.46700000000004,-238.53949999999955,226.16950000000048,1706,4757,2474,2533.7868000000026,-794.9027000000008,1739.4242999999994,BTC,9160.39,8903.72,9225.42,8880.33
1583625600,907,1438,898,772.3833999999998,-438.83179999999896,333.86650000000105,3681,6473,3184,3454.0943999999954,-1776.0053999999975,1678.5372999999922,BTC,8903.72,8057.67,8920.28,8033.06
1583712000,961,1579,996,837.7230000000025,-456.4401999999994,381.3552999999997,4188,7022,4832,3698.0233999999973,-1961.781700000001,1736.6064999999965,BTC,8057.67,7944.4,8200.82,7664.34
1583798400,717,1053,737,549.1723999999998,-341.3012999999999,207.97840000000045,2563,3706,2503,1910.4647000000002,-1242.4364000000012,668.5887000000006,BTC,7944.4,7894.66,8165.09,7758.12
1583884800,743,1220,770,669.5989000000014,-368.13159999999976,301.4511000000002,3208,4722,2871,2565.589399999994,-1607.2886000000026,958.3861999999975,BTC,7894.66,7945.36,7998.79,7614.48
1583971200,1863,2702,1872,1381.592600000001,-885.9686000000011,495.5389,8343,10911,8495,5522.653800000037,-4029.3857000000053,1491.178800000001,BTC,7945.36,4916.78,7984.16,4736.21
1584057600,2175,3198,2394,1625.2312999999951,-1031.1030000000014,594.2193000000004,8696,12412,9721,6200.294200000068,-4227.414300000017,1971.4116999999858,BTC,4916.78,5632.58,5984.55,3948.92
1584144000,949,1560,945,832.9542000000021,-456.1046999999996,376.7926000000003,3638,6116,3652,3445.7135999999846,-1818.7258000000006,1626.0386999999885,BTC,5632.58,5181.77,5665.57,5069.29
1584230400,1043,1600,980,858.6871000000009,-498.26979999999986,360.54820000000035,3714,6130,3571,3279.6434999999933,-1793.724600000003,1486.1261999999986,BTC,5181.77,5357.02,5961.78,5114.06
1584316800,1225,1906,1193,1017.6292000000003,-601.8292000000005,415.5227000000004,4691,7741,4537,4293.22839999998,-2398.3312,1896.5010999999947,BTC,5357.02,5045,5364.93,4454.22
1584403200,763,1320,923,716.7051999999992,-367.7399999999995,349.49430000000086,2935,5541,3956,3021.809800000005,-1360.7420000000027,1662.8694999999905,BTC,5045,5337.66,5561.43,4950.9
1584489600,886,1456,899,780.8125000000013,-402.19530000000015,378.4116999999998,3358,5148,2991,2835.2032999999915,-1526.6928000000003,1307.2249999999963,BTC,5337.66,5413.06,5451.02,5024.71
1584576000,1064,1522,1024,806.7512000000023,-509.1626999999995,297.8659000000004,4126,6521,4515,3388.8282999999883,-1953.270599999994,1437.0695000000014,BTC,5413.06,6184.88,6418.99,5268.33
1584662400,824,1354,928,721.3373999999992,-403.71309999999966,317.87780000000043,4360,7130,3436,3727.869399999991,-2071.4103000000023,1657.3550999999989,BTC,6184.88,6206.44,6932.04,5691.69
1584748800,726,1038,732,544.3699,-352.4463,191.87860000000038,3226,3967,4075,2051.0564999999983,-1456.5389999999989,594.7715999999988,BTC,6206.44,6195.43,6459.65,5876.79
1584835200,709,1191,643,642.5435999999997,-341.3769999999997,301.2491000000002,2551,4617,2229,2678.2431000000033,-1245.9856000000007,1430.9512999999997,BTC,6195.43,5828.15,6415.14,5750.68
1584921600,647,1104,663,601.6219999999993,-333.3053999999999,267.98220000000015,3218,5224,3113,2891.1041999999993,-1710.8306999999973,1179.082899999999,BTC,5828.15,6503.53,6614.56,5703.64
1585008000,723,1192,775,631.1603999999995,-360.5931,270.61420000000015,3551,5675,3169,2965.4684999999895,-1848.4841000000006,1117.9750999999987,BTC,6503.53,6767.18,6857.49,6406.64
1585094400,775,1171,764,612.287999999999,-364.8418999999997,247.72450000000075,2973,4907,3457,2636.8877999999927,-1414.4314999999947,1224.2430000000058,BTC,6767.18,6694.21,6980.29,6483
1585180800,743,1065,651,568.2821000000008,-366.7281999999993,201.67370000000037,3290,4511,3072,2448.842299999993,-1482.5897000000016,967.6009999999999,BTC,6694.21,6757.95,6796.12,6539.61
1585267200,857,1164,708,626.2147000000004,-414.3464999999999,211.97380000000052,5828,5454,3149,2842.9786999999933,-3494.8804000000023,-650.7408999999968,BTC,6757.95,6382.8,6876.97,6312.53
1585353600,1006,1370,816,733.2719000000012,-531.5827000000004,202.07969999999995,4057,6002,3848,3158.5413999999973,-2223.170199999997,936.0270000000002,BTC,6382.8,6252.49,6384.56,6051.23
1585440000,701,1016,644,551.8771,-354.49949999999967,197.7701000000008,2832,4619,2885,2344.1735999999996,-1401.0985000000007,948.3321999999965,BTC,6252.49,5882.2,6286.96,5882.2
1585526400,679,1127,693,625.0839999999996,-338.5473999999997,286.60740000000044,2702,4568,3104,2598.8608000000036,-1315.347800000005,1283.4105999999965,BTC,5882.2,6403.31,6616.94,5874.8
1585612800,388,656,369,359.77729999999997,-191.31159999999983,168.68720000000073,1434,2589,1616,1418.5607999999972,-690.9069000000021,728.9416999999967,BTC,6403.31,6423.61,6531.66,6350.61
1585699200,344,582,352,315.57590000000005,-166.9853999999998,148.6936,1569,2641,1399,1433.115100000003,-687.1411000000015,746.3117999999995,BTC,6423.61,6663.63,6716.04,6168
1585785600,658,1165,708,631.2658000000014,-310.90659999999895,320.67890000000045,2724,5106,3328,2748.6382999999955,-1319.7892000000015,1429.7374999999988,BTC,6663.63,6804.42,7245.15,6585.75
1585872000,467,862,566,466.2132999999992,-219.05300000000008,247.31460000000072,1641,3843,2085,1991.9860000000012,-787.4088000000012,1205.368999999999,BTC,6804.42,6743.68,7044.01,6618.82
1585958400,514,894,614,478.83930000000004,-245.7125999999997,233.39800000000065,2249,4990,3341,2390.8663999999917,-1073.7499000000041,1324.9901999999981,BTC,6743.68,6875.95,7010.45,6671.05
1586044800,598,957,559,518.7154999999987,-289.02569999999974,229.56970000000052,2772,4588,3798,2464.1135999999965,-1227.7396000000003,1235.3814000000007,BTC,6875.95,6781.64,6910.39,6689.07
1586131200,621,1025,649,542.5784999999997,-293.77409999999975,248.7836000000001,2297,3979,2552,2122.6991000000003,-1098.501700000002,1022.7806999999992,BTC,6781.64,7347.22,7359.05,6779.91
1586217600,553,921,531,503.05469999999997,-268.7002999999999,234.39700000000016,2350,3563,2557,1890.853399999999,-1168.2320000000043,725.3308999999998,BTC,7347.22,7201.57,7462.51,7084.52
1586304000,475,699,532,379.4380000000001,-224.22089999999994,155.13639999999995,2241,2740,1912,1504.6016999999963,-1028.8895000000005,475.7292999999985,BTC,7201.57,7367.37,7425.85,7157.96
1586390400,625,974,599,513.3508999999996,-290.79219999999987,222.68690000000052,2514,3953,2136,2060.480999999996,-1214.5618000000038,846.330500000002,BTC,7367.37,7294.55,7374.01,7124.88
1586476800,661,1167,583,643.5343000000005,-328.1885999999998,315.6138000000002,3176,4456,2530,2392.318499999992,-1603.3703000000012,789.8282999999977,BTC,7294.55,6876.49,7304.8,6757.67
1586563200,307,606,403,319.4094,-145.76229999999987,173.45740000000004,1005,2124,1509,1133.6195,-505.6226999999996,627.4217000000003,BTC,6876.49,6887.6,6956.27,6785.52
1586649600,413,630,398,334.2966000000003,-194.3569999999998,140.0454999999998,1833,2771,1910,1478.9557999999972,-839.9168000000008,638.9457000000001,BTC,6887.6,6913.76,7199.97,6802.16
1586736000,733,1390,740,748.9245000000009,-348.7357000000002,399.98810000000003,2945,6564,3816,3404.073699999983,-1393.6138999999966,2008.2729999999995,BTC,6913.76,6859.43,6913.76,6612.34
1586822400,376,750,417,413.18279999999993,-175.41309999999996,237.59290000000001,1118,2557,1801,1422.0124000000021,-482.4872000000001,939.1275999999995,BTC,6859.43,6879.44,6986.75,6773.97
1586908800,319,542,282,297.7883000000001,-151.12719999999996,146.75890000000012,946,2100,1527,1187.0359000000021,-456.50779999999963,730.6607999999994,BTC,6879.44,6629.54,6937.49,6614.79
1586995200,320,616,396,327.0263000000005,-149.35819999999995,177.58620000000013,1431,2703,1523,1443.9747999999963,-633.9524000000002,809.8339999999997,BTC,6629.54,7114.55,7207.11,6487.08
1587081600,449,744,393,415.38340000000005,-210.3334999999998,205.00030000000044,2018,3402,1730,1924.5495999999987,-886.9187000000007,1038.745499999999,BTC,7114.55,7037.12,7155.17,7005.79
1587168000,490,1002,553,560.5116999999993,-217.6393999999997,343.11030000000096,2602,4340,2271,2542.3001999999983,-1073.6657000000007,1469.2658000000022,BTC,7037.12,7264.29,7304.35,7028.43
1587254400,493,1012,525,566.5932000000012,-224.21419999999978,342.56479999999976,2049,4340,1924,2537.9514999999897,-951.5397000000012,1587.5934000000022,BTC,7264.29,7132.88,7276.84,7072.33
1587340800,471,749,470,413.53749999999974,-226.5504,187.07740000000004,1936,2965,1537,1637.1592999999993,-922.9571000000001,714.2830999999992,BTC,7132.88,6842.45,7225.23,6770.07
1587427200,559,989,561,512.4117999999977,-256.84269999999987,255.73730000000108,2129,3840,2078,1934.3223999999866,-1012.6386000000006,922.7428999999998,BTC,6842.45,6855.11,6948.78,6779.51
1587513600,550,887,551,478.1613999999998,-253.06909999999976,225.40680000000054,2024,3146,2061,1681.056899999994,-983.8734000000028,699.9153999999984,BTC,6855.11,7135.41,7165.43,6831.44
1587600000,560,1065,597,564.0580000000006,-254.50069999999974,309.51760000000064,2140,4299,2600,2228.3730999999966,-970.915100000001,1257.3882000000006,BTC,7135.41,7489.25,7731.56,7041.2
1587686400,573,817,553,434.71420000000035,-274.8629999999999,159.92699999999988,2886,3518,3101,1885.0893999999962,-1481.4885000000015,403.5860000000009,BTC,7489.25,7509.44,7607.28,7408.35
1587772800,350,767,479,406.3068000000003,-170.62179999999984,236.00280000000006,1657,3050,2017,1611.4291000000017,-752.8252000000016,861.0611999999984,BTC,7509.44,7546.92,7708.4,7445.98
1587859200,429,833,506,460.00879999999927,-204.03059999999977,255.80940000000072,1643,3908,2346,2288.007899999992,-801.9573,1485.2459000000022,BTC,7546.92,7701.35,7705.3,7497.88
1587945600,486,1004,594,529.5754999999996,-224.69779999999977,305.1975999999999,2293,4657,2383,2548.67469999999,-1028.8328999999999,1520.8350999999932,BTC,7701.35,7787.41,7790.33,7639.98
1588032000,592,1033,676,548.3209000000006,-279.8665,268.4757000000004,2302,5509,2892,3005.561599999989,-1107.0184000000006,1897.5738999999976,BTC,7787.41,7760.32,7791.85,7671.26
1588118400,921,1597,1128,828.8690000000028,-431.01929999999976,398.1785,3948,6627,5076,3492.452399999986,-1858.1186000000016,1635.5960999999986,BTC,7760.32,8784.96,8952.44,7733.02
1588204800,832,1392,997,719.5151000000011,-381.78359999999986,337.96329999999926,3317,5633,3705,2854.2218999999955,-1601.8619999999978,1253.5207000000003,BTC,8784.96,8637.56,9460.77,8416.64
1567296000,22,25,22,11.904099999999998,-10.3475,1.5566,60,113,103,59.5688,-33.20869999999999,26.360100000000003,LTC,64.42,66.05,67.37,63.79
1567382400,59,97,80,49.99309999999998,-30.5964,19.4354,240,435,331,238.3288,-114.82000000000002,123.5087999999999,LTC,66.12,67.22,70.63,66.8
1567468800,55,90,101,44.36369999999999,-26.207899999999995,18.1838,185,363,461,188.51210000000006,-84.46630000000002,104.18139999999985,LTC,67.22,69.07,70.82,68.27
1567555200,89,141,118,75.99659999999996,-42.490899999999996,33.50569999999999,381,520,457,281.3238000000001,-192.67179999999988,88.65199999999997,LTC,69.07,67.18,69.31,66.67
1567641600,54,104,82,54.239,-25.173999999999996,29.194,176,476,420,233.53549999999984,-76.52919999999999,157.41909999999984,LTC,67.18,65.15,67.43,64.35
1567728000,54,109,78,50.803299999999986,-23.4363,27.41860000000001,216,445,313,220.47050000000013,-83.56110000000001,137.06420000000006,LTC,65.15,64.88,65.36,63.38
1567814400,68,113,83,61.39099999999998,-30.332499999999996,31.110099999999996,325,502,432,282.57780000000014,-152.1335,131.16669999999993,LTC,64.89,69.1,71.58,67.74
1567900800,55,72,60,34.8402,-22.8631,11.977100000000002,325,281,220,145.06749999999988,-145.1926999999999,-0.12519999999999232,LTC,69.1,70.67,71.47,69.65
1567987200,46,78,78,36.5772,-19.790899999999993,16.64070000000001,195,288,312,135.92249999999999,-84.30639999999995,51.31570000000001,LTC,70.62,69.96,71.23,68.54
1568073600,87,156,147,73.70369999999996,-38.46009999999998,35.22479999999999,336,721,477,362.6518999999997,-160.41329999999988,202.16340000000008,LTC,69.96,70.85,71.6,68.53
1568160000,20,80,65,42.1856,-7.881000000000001,34.3046,85,269,256,137.94959999999995,-28.43470000000001,109.51489999999994,LTC,70.85,69.94,71.94,69.15
1568246400,38,73,52,39.995599999999996,-18.8724,21.1232,120,328,189,188.99529999999996,-67.3022,121.69309999999997,LTC,69.94,69.22,71.88,69.1
1568332800,59,123,79,65.25999999999999,-23.8742,41.33419999999997,234,564,397,309.93270000000007,-108.37199999999999,201.40590000000017,LTC,69.22,69.05,69.97,68.11
1568419200,29,37,45,18.554499999999997,-13.3136,5.1893,135,135,150,73.73469999999999,-59.75140000000002,13.931699999999992,LTC,69.14,70.88,72.76,70.44
1568505600,45,61,49,29.928599999999992,-18.639399999999995,11.2892,191,256,172,126.76399999999991,-79.85519999999995,46.90879999999999,LTC,70.88,70.13,71.74,69.77
1568592000,37,100,76,52.90399999999998,-14.6991,38.262699999999995,145,526,294,262.6311,-66.69549999999998,196.05839999999998,LTC,70.23,72.95,73.47,69.81
1568678400,90,189,192,89.37969999999999,-40.61190000000002,48.870999999999974,317,649,627,302.5829000000003,-137.70479999999998,165.18770000000015,LTC,72.95,74.29,76.91,71.99
1568764800,72,119,115,57.79989999999998,-28.893399999999993,28.958100000000012,266,488,435,255.74670000000006,-108.7731,147.12840000000003,LTC,74.29,78.03,80.26,73.78
1568851200,68,113,95,49.564899999999994,-30.86799999999999,18.748500000000018,287,409,277,166.87599999999995,-135.86020000000008,31.118999999999964,LTC,78.03,77.07,79.46,75.32
1568937600,39,105,58,55.11250000000001,-16.397299999999994,38.870000000000026,171,398,199,206.99089999999998,-72.0377,135.41759999999988,LTC,77.07,75.03,76.4,73.81
1569024000,27,71,27,38.57529999999999,-17.063099999999995,21.5896,116,274,88,161.51499999999996,-82.09710000000001,79.65009999999998,LTC,74.95,73.39,74.66,71.78
1569110400,26,53,38,27.9183,-11.6912,16.2256,93,197,127,109.96429999999992,-37.0071,72.95569999999994,LTC,73.21,72.26,73.65,71.32
1569196800,131,148,133,70.31619999999995,-64.78070000000001,5.612900000000003,563,531,438,239.92279999999982,-292.2596000000001,-52.05300000000006,LTC,72.26,66.55,72.2,62.48
1569283200,147,229,197,109.45609999999988,-65.72030000000002,43.720799999999954,683,876,866,419.14949999999993,-330.17949999999985,88.99819999999987,LTC,66.55,54.79,60.6,54.73
1569369600,97,145,93,83.01549999999997,-42.78140000000001,40.22849999999998,377,650,382,366.28270000000003,-171.1801,194.78180000000003,LTC,54.79,57.55,58.75,54.08
1569456000,99,169,139,90.49039999999995,-45.746999999999986,44.76180000000003,395,605,490,302.91900000000004,-173.50679999999997,129.81379999999993,LTC,57.55,55.24,55.64,52.43
1569542400,63,67,55,34.073699999999995,-31.067800000000002,3.0059000000000062,255,325,241,170.60239999999996,-111.53399999999999,59.0684,LTC,55.24,56.02,56.79,55.01
1569628800,27,50,34,23.3772,-11.8123,11.513300000000001,85,271,123,124.99919999999999,-42.03929999999998,82.85669999999996,LTC,56.02,55.54,56.41,55.14
1569715200,32,60,49,29.815899999999992,-10.919699999999997,18.961199999999998,117,277,165,139.5003,-37.3138,102.57449999999996,LTC,55.54,54.01,54.64,53.09
1569801600,68,100,42,53.74699999999999,-35.3603,18.33510000000001,240,437,154,228.7374000000001,-133.74380000000002,94.83880000000002,LTC,54.01,56.17,57.47,55.54
1569888000,46,91,63,45.69499999999999,-21.755699999999997,23.939300000000003,162,343,227,154.21669999999992,-76.17530000000001,78.04140000000002,LTC,56.17,55.82,57.18,55.11
1569974400,38,103,52,52.989499999999985,-19.6415,33.3867,158,349,165,201.8009999999999,-103.02840000000005,99.13379999999987,LTC,55.9,56.49,58.28,56.16
1570060800,27,60,46,31.84480000000001,-11.577899999999998,20.29270000000001,93,220,204,112.82579999999993,-39.36189999999999,73.56709999999998,LTC,56.49,56.55,57.21,54.95
1570147200,38,60,50,29.741699999999994,-13.401200000000001,16.3663,160,303,179,152.2906,-51.3976,100.94460000000008,LTC,56.55,56.54,57.58,56
1570233600,17,37,30,18.147799999999997,-7.6858,10.487800000000004,58,156,80,79.54539999999997,-28.065200000000004,51.5318,LTC,56.54,57.03,57.98,56.4
1570320000,17,43,35,25.142399999999995,-9.379,15.892400000000002,62,196,124,122.32789999999993,-32.3541,90.38660000000003,LTC,57.03,54.62,55.59,53.42
1570406400,51,61,46,32.30900000000001,-22.695199999999996,9.665400000000004,252,244,155,138.8584,-128.1581999999999,10.803400000000039,LTC,54.62,57.73,58.4,56.38
1570492800,39,45,50,18.593999999999998,-17.624699999999997,1.0307000000000008,174,140,159,53.650899999999986,-95.67219999999993,-41.591499999999996,LTC,57.73,57.11,57.71,56.74
1570579200,79,95,75,43.98239999999997,-33.02879999999999,11.06150000000001,452,473,395,259.12960000000015,-179.72520000000006,79.87830000000001,LTC,57.11,59.31,60.96,58.69
1570665600,73,78,60,42.7965,-32.62069999999998,10.124199999999993,242,249,160,146.2954999999999,-111.40649999999997,34.7342000000001,LTC,59.31,57.75,59.52,57.41
1570752000,62,48,49,19.833500000000004,-25.865399999999998,-6.076300000000001,228,205,172,95.22959999999993,-98.68719999999995,-3.5463999999999993,LTC,57.75,55.88,56.43,54.72
1570838400,17,42,26,21.340199999999992,-9.973700000000001,11.392300000000006,89,177,120,86.28069999999997,-55.199100000000016,31.223499999999976,LTC,55.95,55.41,56.12,54.37
1570924800,38,62,32,33.465,-19.598799999999997,13.866200000000003,167,217,101,128.88479999999998,-91.57989999999994,37.30489999999999,LTC,55.41,56.42,57.1,55.43
1571011200,40,71,53,40.82799999999998,-16.5998,24.3374,152,243,191,145.03870000000003,-66.84400000000002,78.4496999999999,LTC,56.42,56.8,58.43,56.09
1571097600,52,87,42,44.66239999999999,-28.299100000000003,16.363300000000002,171,351,114,199.63220000000004,-98.76449999999998,100.86769999999991,LTC,56.8,54.57,56.14,53.08
1571184000,44,108,68,56.933899999999994,-20.0406,36.86749999999999,158,433,227,241.10029999999983,-75.7473,165.37879999999993,LTC,54.75,52.56,54.25,51.78
1571270400,40,124,76,74.21769999999998,-15.978799999999993,58.132099999999966,167,584,253,380.3804999999996,-65.53260000000004,314.3618999999998,LTC,52.53,55.08,55.24,52.77
1571356800,31,65,34,35.5119,-11.806499999999998,23.8573,105,266,103,150.8034,-35.9907,115.24449999999993,LTC,55.08,53.2,53.93,52.71
