time,neg_ns,pos_ns,neutral_ns,sum_pos_ns,sum_neg_ns,comp_ns,neg_s,pos_s,neu_s,sum_pos_s,sum_neg_s,comp_s,coin,open,close,high,low,label
1581206400,90,132,75,71.37669999999999,-47.237800000000036,24.1196,1161,916,644,475.45930000000055,-609.1502999999998,-133.79399999999978,LTC,76.54,77.11,79.87,75.84,-1
1581292800,49,119,54,66.8362,-24.334900000000005,42.48840000000001,142,531,185,307.27830000000006,-72.37359999999995,234.8531,LTC,77.11,74.03,75.41,72.79,1
1581379200,40,86,94,45.7176,-18.777299999999997,26.902100000000008,162,487,431,248.4775000000002,-78.6509,169.71200000000005,LTC,74.03,76.82,78.59,75.92,1
1581465600,74,138,174,69.79089999999998,-31.5762,38.2147,323,637,871,335.19689999999974,-135.1059,199.93619999999981,LTC,76.82,81.23,82.88,77.22,-1
1581552000,47,108,100,58.218399999999974,-19.7686,38.4442,185,443,464,252.56960000000007,-64.79359999999998,187.14200000000008,LTC,81.23,80.67,83.39,77.48,1
1581638400,22,78,70,44.38969999999999,-8.7156,35.57939999999999,118,355,415,203.79090000000005,-39.7464,163.57020000000003,LTC,80.67,82.98,84.19,80.49,-1
1581724800,34,67,45,30.55180000000001,-12.3888,18.0598,176,244,210,115.58469999999996,-55.80179999999999,59.57649999999998,LTC,82.98,76.63,80.05,75.61,-1
1581811200,36,71,60,37.50350000000001,-15.603199999999996,21.937500000000004,257,445,266,221.67180000000005,-142.73970000000006,79.12010000000002,LTC,76.63,74.79,79.89,69.52,-1
1581897600,39,102,58,54.01839999999997,-16.516799999999996,37.46879999999997,196,404,220,219.65379999999988,-82.16799999999999,137.1905999999999,LTC,74.79,73.29,73.88,68.92,1
1581984000,46,73,70,39.898,-22.8337,17.064300000000006,253,412,367,215.42579999999992,-119.04570000000004,96.38009999999987,LTC,73.29,77.2,79.1,74.36,-1
1582070400,43,83,94,41.84010000000001,-23.15220000000001,18.8159,165,476,404,249.56720000000013,-89.00699999999998,160.86780000000022,LTC,77.2,70.53,74.24,68.88,-1
1582156800,49,89,64,46.84390000000002,-16.183799999999994,30.77390000000001,149,337,230,190.91929999999996,-49.72899999999999,141.36629999999994,LTC,70.53,69.44,72.16,67.54,1
1582243200,40,60,64,36.15,-17.821700000000003,18.3283,170,246,281,163.3408,-89.80290000000004,73.5379,LTC,69.44,73.41,74.9,69.47,1
1582329600,8,48,33,31.8763,-3.0573,28.819000000000006,38,307,172,197.17959999999997,-16.206200000000006,180.9733999999999,LTC,73.41,74.91,76.84,72.56,1
1582416000,25,48,22,27.166999999999998,-11.6981,15.494699999999998,119,272,75,165.65599999999998,-55.0303,110.70310000000003,LTC,74.91,79.9,80.6,77.16,-1
1582502400,44,45,48,22.8216,-16.261599999999998,6.560000000000001,174,210,229,112.128,-59.47439999999999,52.65359999999998,LTC,79.9,75.61,77.46,72.96,-1
1582588800,29,56,70,29.18750000000001,-14.493,14.740899999999995,144,243,247,136.75100000000003,-74.13739999999999,62.984800000000035,LTC,75.61,71.01,73.24,69.96,-1
1582675200,92,135,85,71.36649999999999,-40.955499999999994,30.46259999999999,303,534,271,288.06080000000026,-137.0822,151.13339999999994,LTC,71.01,60.59,67.7,58.39,1
1582761600,50,79,57,46.4065,-22.8591,23.6194,192,351,233,202.89990000000003,-84.63450000000002,118.62,LTC,60.59,61.69,64.07,59.15,-1
1582848000,29,29,48,15.9683,-12.1484,3.819900000000001,137,108,173,56.90940000000001,-60.1448,-3.235399999999999,LTC,61.69,60.07,62.1,58.45,-1
1582934400,27,37,23,19.6631,-14.635500000000002,5.0276,80,123,91,56.97400000000001,-41.539099999999976,15.434899999999995,LTC,60.07,58.16,59.97,57.74,-1
1583020800,13,54,35,31.9464,-6.7193999999999985,25.227,36,200,123,119.01269999999997,-18.437,100.57569999999996,LTC,58.16,57.9,59.53,56.58,1
1583107200,29,41,23,21.3842,-12.932099999999998,8.452100000000002,104,147,60,82.02129999999998,-44.13019999999998,37.891100000000044,LTC,57.9,61.47,62.68,59.74,-1
1583193600,25,51,32,25.819700000000005,-9.6772,16.142500000000002,92,199,134,99.74369999999996,-37.29549999999999,62.44819999999997,LTC,61.47,61.09,61.57,59.59,-1
1583280000,23,37,28,22.6674,-11.4235,11.2439,110,140,125,95.99799999999999,-57.073999999999984,38.924000000000014,LTC,61.09,60.54,61.43,59.45,1
1583366400,18,76,52,44.087699999999984,-9.7007,34.34659999999998,65,337,232,189.6052,-39.53730000000001,149.72230000000005,LTC,60.54,62.15,62.92,61.57,1
1583452800,20,58,30,26.69440000000001,-8.2414,18.453000000000014,74,303,129,124.1384,-30.629399999999997,93.50899999999996,LTC,62.15,63.4,63.81,62.18,-1
1583539200,17,35,12,17.404700000000002,-7.906000000000001,9.498700000000003,97,184,41,87.13759999999996,-45.89860000000001,41.23899999999999,LTC,63.4,60.55,62.61,60.41,-1
1583625600,37,41,28,17.861399999999996,-18.1761,-0.3216999999999985,187,171,101,76.40899999999999,-93.16229999999996,-16.619500000000006,LTC,60.55,51.18,54.8,50.34,-1
1583712000,67,93,56,51.03209999999999,-34.30150000000001,16.730600000000013,211,459,230,238.98460000000009,-100.33089999999996,138.6537,LTC,51.18,50.53,51.15,48.44,-1
1583798400,50,81,69,37.36739999999999,-21.7754,15.59200000000001,150,252,215,120.75939999999984,-63.41669999999999,57.34270000000001,LTC,50.53,50.23,50.57,49.14,-1
1583884800,27,74,35,36.32169999999999,-11.1181,25.205,107,258,91,118.32049999999997,-52.453100000000006,65.88659999999999,LTC,50.23,48.6,50.69,47.65,-1
1583971200,144,217,159,104.72989999999979,-70.33149999999998,34.31459999999996,661,924,706,438.4481999999995,-333.3742999999995,104.89049999999972,LTC,48.6,30.49,31.88,25.27,1
1584057600,126,236,125,122.37559999999986,-63.091899999999974,59.17919999999998,469,942,468,477.96699999999964,-246.60849999999988,230.9917,LTC,30.49,37.93,38.84,33.62,-1
1584144000,60,72,52,40.17259999999999,-29.9691,10.151900000000003,213,259,165,152.26870000000005,-110.71800000000002,41.4475,LTC,37.93,34.43,35.2,33.88,1
1584230400,27,36,31,21.1965,-12.9178,8.222699999999998,101,146,100,82.6036,-46.41599999999998,36.0756,LTC,34.43,36.3,36.58,34.8,-1
1584316800,41,49,50,25.97430000000001,-20.6568,5.317500000000001,194,237,241,125.14049999999996,-96.0838,29.03090000000001,LTC,36.3,33.25,34.57,32.6,1
1584403200,34,48,36,21.103399999999993,-14.691099999999995,6.4805,152,177,134,75.65700000000002,-61.57169999999999,14.221700000000016,LTC,33.25,34.23,35.68,34.01,1
1584489600,47,91,33,52.078,-24.374099999999995,27.7039,198,312,112,186.01400000000007,-92.11069999999997,93.90330000000007,LTC,34.23,34.83,35.47,34.26,1
1584576000,35,91,37,50.0671,-18.6311,31.412000000000006,189,307,102,191.23319999999995,-82.03099999999998,109.15419999999992,LTC,34.8,39.09,40.84,34.1,-1
1584662400,37,53,37,32.37650000000001,-18.3062,14.031599999999996,112,206,105,122.99339999999994,-57.00630000000003,65.90969999999993,LTC,39.09,38.09,43.81,34.19,1
1584748800,22,55,33,23.3294,-11.156900000000002,12.1792,85,197,105,86.3192999999999,-39.3374,46.95709999999998,LTC,38.06,38.37,38.8,37.71,-1
1584835200,12,28,19,14.6521,-6.4778,8.174300000000002,65,132,111,80.6437,-30.1833,50.460400000000035,LTC,38.38,35.46,39.7,34.88,1
1584921600,5,25,26,15.4516,-3.1866,12.316600000000005,27,92,137,60.3837,-17.0598,43.5303,LTC,35.46,39.11,40.0,34.61,1
1585008000,30,34,42,14.333299999999998,-13.198299999999998,1.0834,151,151,318,62.12170000000001,-68.34670000000001,-6.5088,LTC,39.17,40.69,41.05,39.89,-1
1585094400,12,31,19,16.826399999999996,-5.9572,10.8713,116,159,69,85.32499999999997,-56.953,28.3762,LTC,40.69,39.3,40.69,38.97,1
1585180800,28,27,22,14.0094,-11.6031,2.406299999999999,114,93,97,50.65709999999999,-46.55429999999999,4.1027999999999984,LTC,39.3,40.56,40.59,39.33,-1
1585267200,19,40,29,22.0423,-9.6358,12.4065,65,206,127,118.32260000000002,-31.0203,87.30230000000005,LTC,40.56,38.14,38.83,37.59,1
1585353600,12,46,10,24.8518,-6.142699999999999,18.709100000000007,106,185,32,106.61289999999997,-56.26990000000001,50.34300000000001,LTC,38.14,38.93,39.5,36.84,-1
1585440000,10,25,12,12.3504,-4.661200000000001,7.597199999999999,56,136,155,67.5314,-15.9869,50.99249999999999,LTC,38.93,37.12,37.25,36.27,1
1585526400,29,43,46,21.326200000000004,-15.6889,5.6373000000000015,125,154,191,76.7362,-72.28720000000001,4.44900000000001,LTC,37.12,39.03,40.65,38.48,1
1585612800,18,26,22,13.2255,-8.031300000000002,5.2824,46,76,68,39.84400000000001,-20.9184,19.2784,LTC,39.03,39.15,39.36,38.43,1
1585699200,24,43,23,24.4921,-15.2109,9.172399999999996,64,178,134,101.33639999999995,-41.802,58.97919999999998,LTC,39.15,39.37,40.99,39.29,1
1585785600,21,52,37,25.990500000000008,-8.149199999999999,17.873199999999994,101,186,131,94.59529999999998,-39.97609999999999,54.76340000000002,LTC,39.37,39.94,40.87,39.81,1
1585872000,8,30,22,16.128899999999998,-4.2512,11.8906,26,111,103,59.5619,-13.094599999999994,46.493099999999984,LTC,39.94,40.54,40.64,39.52,1
1585958400,5,24,15,12.1168,-1.4036999999999995,10.7131,9,71,70,35.15869999999999,-2.5114,32.64730000000001,LTC,40.54,40.84,41.54,40.47,-1
1586044800,13,39,28,18.8205,-6.7852,12.061100000000005,58,147,123,77.10470000000002,-27.869300000000006,49.287,LTC,40.84,40.38,40.75,40.22,1
1586131200,8,38,27,21.189,-2.6896000000000004,18.4994,21,136,126,68.5799,-8.0943,60.48559999999999,LTC,40.38,45.13,45.86,43.47,-1
1586217600,11,38,36,22.15,-5.883999999999999,16.2946,42,168,180,99.11319999999996,-19.054700000000004,80.17290000000001,LTC,45.13,44.82,46.17,44.22,1
1586304000,8,17,11,8.4725,-4.6356,3.8368999999999986,26,46,28,21.1528,-10.5166,10.6362,LTC,44.82,46.61,47.12,45.49,-1
1586390400,4,32,14,18.0311,-2.4431000000000003,15.6232,30,146,64,74.74969999999995,-23.5502,51.26989999999998,LTC,46.61,46.31,46.69,45.7,-1
1586476800,5,3,10,1.9849,-2.4253,-0.4404000000000001,12,8,27,5.2842,-6.098400000000002,-0.8142,LTC,46.31,42.35,43.83,41.62,1
1586563200,2,10,5,3.9073,-0.8383,3.0690000000000004,6,31,14,11.9038,-2.7612,9.1426,LTC,42.35,42.59,42.98,42.21,-1
1586649600,13,18,8,9.8097,-4.524,5.2857,172,116,78,70.9447,-46.20720000000001,24.737499999999994,LTC,42.59,42.05,43.11,41.73,-1
1586736000,34,67,38,36.98660000000001,-17.9868,18.9722,135,308,136,171.89280000000005,-68.84070000000001,102.95669999999996,LTC,42.05,41.32,41.76,40.83,-1
1586822400,0,20,16,11.9804,0.0,11.9804,0,54,66,35.33780000000001,0.0,35.33780000000001,LTC,41.32,41.27,41.57,41.08,-1
1586908800,6,28,14,12.615,-2.2886,10.377999999999998,34,102,62,48.54580000000001,-13.2962,35.559200000000025,LTC,41.27,39.29,40.0,39.26,1
1586995200,20,82,27,49.1569,-10.345399999999998,38.81150000000001,72,310,92,184.70159999999984,-40.186400000000006,144.51519999999996,LTC,39.29,42.59,43.63,41.46,-1
1587081600,15,24,19,10.7985,-7.1473,3.6254,53,83,102,36.4641,-25.77570000000001,10.6368,LTC,42.59,42.25,42.43,41.58,1
1587168000,5,34,17,20.875599999999995,-3.0527,17.874499999999994,12,173,60,112.37949999999998,-7.0905999999999985,105.4953,LTC,42.25,44.22,44.31,43.25,-1
1587254400,2,4,2,2.1743,-0.7873000000000001,1.3869999999999998,5,8,4,4.3485999999999985,-1.1728,3.1757999999999997,LTC,44.22,42.29,43.52,42.18,-1
1587340800,9,7,15,3.3987000000000003,-3.9317,-0.5587999999999995,23,31,51,14.831899999999996,-9.8543,4.951799999999999,LTC,42.29,40.3,41.1,40.06,1
1587427200,4,3,6,1.8905,-1.5736,0.3168999999999999,12,9,23,5.4712999999999985,-4.0524,1.4188999999999987,LTC,40.3,40.68,40.95,40.16,1
1587513600,4,14,9,7.641100000000002,-1.4771,6.1956,10,47,38,27.9392,-3.8409,24.1615,LTC,40.68,41.9,42.44,41.83,1
1587600000,2,8,4,4.5761,-0.5464,4.0297,4,16,10,9.152200000000002,-1.0928,8.059400000000002,LTC,41.9,43.02,44.1,42.61,1
1587686400,15,37,9,18.1529,-7.302200000000001,10.812,37,105,32,44.53790000000002,-14.312799999999996,30.14770000000001,LTC,43.02,44.55,44.84,42.99,-1
1587772800,0,2,2,1.1993,0.0,1.1993,0,4,4,2.3986,0.0,2.3986,LTC,44.55,44.45,45.36,44.22,1
1587859200,2,9,2,4.7542,-1.1426,3.6115999999999993,15,26,9,14.0619,-8.8224,5.2395,LTC,44.45,44.61,45.75,44.6,-1
1587945600,4,16,26,8.795700000000002,-1.2344,7.561299999999999,8,46,51,23.35380000000001,-2.4688,20.885,LTC,44.61,44.56,45.45,44.1,1
1588032000,8,13,7,5.9442,-3.7003,2.2439,30,36,18,14.331799999999998,-12.8946,1.4371999999999998,LTC,44.56,45.77,46.04,43.96,1
1588118400,14,22,7,11.2504,-4.965000000000002,6.2854,61,54,23,28.0649,-22.8711,5.193799999999999,LTC,45.77,48.84,52.29,48.05,-1
