time,neg_ns,pos_ns,neutral_ns,sum_pos_ns,sum_neg_ns,sum_pos_s,sum_neg_s,comp_ns,neg_s,pos_s,neu_s,comp_s,coin,open,close,high,low,label
1573171200.0,55,100,73,54.66609999999999,-52.608599999999974,273.3645,-116.95510000000002,28.0196,291,487,313,130.70529999999988,XRP,0.2904,0.2754,0.2907,0.2706,1
1573344000.0,21,63,29,34.51719999999999,-21.51080000000001,148.87509999999997,-56.706,23.874900000000004,141,332,115,82.07829999999996,XRP,0.2801,0.2792,0.2844,0.2769,-1
1573430400.0,39,72,33,39.621,-34.0008,142.9314,-46.55749999999999,22.689199999999985,154,263,142,79.54169999999995,XRP,0.2792,0.2743,0.2811,0.2693,-1
1573516800.0,17,54,28,28.062100000000004,-13.787499999999996,131.52660000000003,-27.0096,20.833200000000005,64,244,107,97.96549999999996,XRP,0.2743,0.2722,0.2763,0.2673,-1
1573603200.0,11,39,35,21.894099999999995,-7.2756,138.17830000000004,-6.8054,18.3144,36,238,118,127.8836,XRP,0.2722,0.2719,0.2755,0.2704,-1
1573689600.0,46,60,46,28.919,-39.0532,123.9183,-96.0242,8.644099999999998,253,246,269,9.167400000000004,XRP,0.2719,0.2681,0.2727,0.2634,-1
1573776000.0,37,69,37,39.53699999999999,-34.910999999999994,212.84070000000008,-71.10369999999998,22.081500000000005,159,355,138,124.28149999999992,XRP,0.2681,0.2607,0.2692,0.2523,1
1573862400.0,16,33,19,15.3965,-12.2414,97.2199,-30.5923,9.275800000000004,95,219,65,60.50689999999999,XRP,0.2607,0.2625,0.2644,0.2591,1
1573948800.0,34,49,37,26.1119,-34.8348,132.0938999999999,-48.67360000000001,8.7461,137,240,144,66.08029999999995,XRP,0.2625,0.2636,0.2665,0.2595,-1
1574035200.0,33,66,40,39.47229999999999,-30.075000000000006,137.67200000000003,-69.54199999999999,24.4276,172,234,160,53.343299999999964,XRP,0.2636,0.2518,0.2636,0.2407,1
1574121600.0,38,60,46,33.6584,-28.02839999999999,131.38619999999997,-31.0043,19.24670000000001,128,259,236,87.00199999999997,XRP,0.2518,0.2541,0.2566,0.2431,-1
1574208000.0,21,47,44,20.916699999999995,-17.572599999999998,122.92789999999992,-43.1816,12.130400000000002,109,259,188,70.95999999999997,XRP,0.2541,0.2502,0.2588,0.2483,-1
1574294400.0,17,20,31,8.610899999999999,-14.7704,47.4292,-22.0404,1.2506000000000008,72,93,165,18.181499999999996,XRP,0.2502,0.2436,0.2533,0.2354,-1
1574380800.0,38,64,47,33.8738,-38.16969999999996,131.04219999999995,-90.78389999999996,14.215899999999996,201,250,198,21.6949,XRP,0.2436,0.2309,0.2459,0.2223,1
1574467200.0,12,18,26,8.926100000000002,-8.888300000000003,56.6405,-5.315899999999999,4.231499999999999,25,94,116,47.0793,XRP,0.2309,0.2348,0.2362,0.2266,-1
1574553600.0,35,48,38,23.5321,-28.644999999999982,130.74609999999993,-59.53270000000001,9.1843,174,277,190,56.71479999999999,XRP,0.2348,0.2211,0.2355,0.2195,-1
1574640000.0,57,65,51,36.983400000000024,-56.51379999999999,183.3737,-150.54430000000005,8.816799999999997,341,344,219,4.946599999999966,XRP,0.2211,0.2183,0.2255,0.2015,1
1574726400.0,22,60,52,32.94880000000001,-19.7952,137.06429999999986,-17.7953,23.054500000000008,59,237,175,109.54569999999993,XRP,0.2183,0.2212,0.2222,0.214,1
1574812800.0,24,27,29,13.928000000000004,-21.54020000000001,79.16309999999993,-56.82790000000001,3.1191999999999998,133,138,92,11.38449999999999,XRP,0.2212,0.2246,0.2302,0.2132,-1
1574899200.0,25,33,31,17.6645,-17.148199999999996,72.95009999999998,-46.6155,8.4418,150,133,88,18.77030000000002,XRP,0.2246,0.2238,0.23,0.223,1
1574985600.0,10,24,23,13.078800000000005,-9.625000000000002,66.46649999999998,-17.224300000000003,8.2286,35,122,87,44.3543,XRP,0.2238,0.2307,0.2328,0.2233,-1
1575072000.0,7,25,22,14.3771,-5.1748,38.056,-19.884000000000004,11.7724,58,57,53,15.550000000000002,XRP,0.2307,0.2262,0.2325,0.2243,-1
1575158400.0,14,29,23,13.1231,-11.877000000000002,47.335999999999984,-20.715999999999998,7.182500000000001,67,109,81,20.623600000000007,XRP,0.2262,0.2255,0.2263,0.2192,-1
1575244800.0,14,27,28,14.2435,-10.945200000000002,76.65059999999998,-26.4686,8.546,61,141,131,45.6128,XRP,0.2255,0.2196,0.22699999999999998,0.2178,1
1575331200.0,13,32,21,14.1006,-11.688000000000004,67.73749999999998,-31.574800000000003,8.002499999999998,76,139,77,29.960199999999983,XRP,0.2196,0.2199,0.2224,0.2184,-1
1575417600.0,24,68,52,31.72579999999999,-21.9393,113.31749999999998,-23.5461,20.4322,86,269,234,79.56789999999994,XRP,0.2199,0.2146,0.2258,0.2101,1
1575504000.0,24,33,32,16.765799999999995,-21.727200000000003,100.45339999999996,-54.293,5.285199999999999,112,207,136,35.952499999999986,XRP,0.2146,0.2219,0.2267,0.2124,1
1575590400.0,20,25,22,12.136300000000002,-16.908599999999996,63.676,-22.685,3.6735,56,116,81,32.5197,XRP,0.2219,0.2264,0.2277,0.2196,1
