time,neg_ns,pos_ns,neutral_ns,sum_pos_ns,sum_neg_ns,sum_pos_s,sum_neg_s,comp_ns,neg_s,pos_s,neu_s,comp_s,coin,open,close,high,low,label,n_news,avg_news_compound
1558396800.0,22,57,34,28.202700000000004,-17.208399999999994,166.7417999999999,-21.4384,19.663000000000004,80,304,191,137.22809999999993,XRP,0.3993,0.3971,0.4085,0.3881,-1,1,0.3325333333333333
1558483200.0,31,92,38,50.37269999999997,-30.5543,231.0898,-70.12029999999999,35.019,176,423,180,145.76890000000003,XRP,0.3971,0.3717,0.4123,0.3670000000000001,1,2,0.017026315789473674
1558569600.0,29,52,32,27.09250000000001,-27.1794,147.65439999999995,-48.8868,13.554400000000005,143,254,168,85.59069999999996,XRP,0.3717,0.3807,0.3848,0.3621,1,1,-0.38451818181818176
1558656000.0,38,104,38,62.26239999999998,-33.176599999999986,312.41349999999983,-47.802,45.674099999999974,186,526,175,248.0232000000001,XRP,0.3807,0.384,0.3953,0.3718,1,2,0.0539611111111111
1558742400.0,20,60,29,36.8211,-16.676399999999994,162.3945999999999,-34.1775,28.52160000000001,98,270,97,119.91759999999998,XRP,0.384,0.3869,0.3958,0.382,1,1,0.3372857142857143
1558828800.0,28,57,28,27.7399,-28.377600000000005,168.5365999999999,-31.83240000000001,13.551099999999995,107,316,102,122.51539999999996,XRP,0.3869,0.4092,0.4162,0.3753,1,2,0.2069733333333333
1558915200.0,32,96,54,50.708199999999984,-29.3267,226.81940000000026,-55.98409999999999,35.67019999999999,163,440,235,156.1300000000001,XRP,0.4092,0.4347,0.4467,0.4065,1,2,0.3928139751552796
1559001600.0,59,130,96,65.20279999999997,-52.100400000000036,311.5442,-112.35909999999998,39.225299999999976,321,640,581,173.37949999999995,XRP,0.4347,0.4488,0.46,0.4185,-1,1,0.0915
1559088000.0,43,101,62,52.7809,-35.846799999999966,247.97730000000007,-85.06429999999997,34.90910000000001,228,442,256,145.1186000000001,XRP,0.4488,0.4446,0.457,0.42200000000000004,-1,2,0.27486
1559174400.0,65,132,94,72.28899999999999,-56.39419999999996,320.8131,-110.9628,44.07480000000001,340,573,422,180.82799999999992,XRP,0.4446,0.4188,0.4743,0.402,1,0,0.0
1559260800.0,34,103,70,53.191200000000016,-25.44769999999999,195.4148,-37.70830000000001,40.0134,118,377,256,145.58359999999985,XRP,0.4188,0.43799999999999994,0.4407,0.4071,-1,3,0.1915172486772487
1559347200.0,28,91,65,51.6754,-23.2974,166.75510000000003,-28.1134,40.07830000000001,93,284,338,127.30259999999987,XRP,0.43799999999999994,0.4293,0.441,0.419,1,2,0.3287404761904762
1559433600.0,26,65,43,35.92450000000001,-23.5164,126.12059999999998,-79.9877,24.216,160,260,222,34.499900000000004,XRP,0.4293,0.4447,0.4467,0.4282,-1,0,0.0
1559520000.0,64,122,86,67.97229999999999,-57.34960000000002,243.90880000000084,-106.2101,39.38689999999999,283,464,343,109.48289999999984,XRP,0.4447,0.4175,0.4641,0.4172,-1,1,-0.15427500000000002
1559606400.0,70,84,51,43.14189999999999,-65.44260000000003,191.801,-130.62289999999996,10.309800000000003,342,374,240,28.619200000000053,XRP,0.4175,0.3981,0.4175,0.3845,1,1,-0.18443333333333328
1559692800.0,57,109,64,58.79699999999999,-48.28479999999998,206.3254,-80.13169999999998,34.578100000000006,240,388,308,101.4341,XRP,0.3981,0.401,0.4077,0.3882,1,2,-0.04862976190476191
1559779200.0,61,82,88,43.2691,-56.4681,233.14870000000008,-126.99379999999998,14.6261,319,429,438,78.37719999999999,XRP,0.401,0.4201,0.4270000000000001,0.3915,1,2,-0.08680999999999997
1559865600.0,51,106,55,60.89939999999997,-45.52950000000001,237.6762,-34.81009999999999,37.7674,134,389,161,180.54600000000005,XRP,0.4201,0.4207,0.4318,0.4156,-1,1,-0.6688999999999999
1559952000.0,47,57,40,31.6229,-42.64309999999996,126.67030000000004,-77.6458,9.785899999999994,195,233,151,28.295799999999986,XRP,0.4207,0.4086,0.4229,0.4042,-1,1,-0.0768
1560038400.0,48,69,50,36.26559999999998,-48.2266,160.90589999999997,-106.1984,11.918700000000005,288,329,229,31.02170000000001,XRP,0.4086,0.3858,0.4114,0.371,1,2,-0.0792950980392157
1560124800.0,32,83,42,45.9723,-30.925000000000004,188.1380000000001,-70.43480000000002,30.553099999999993,158,355,243,102.78339999999994,XRP,0.3858,0.4017,0.4049,0.3806,-1,2,0.19393625
1560211200.0,59,106,47,56.19039999999998,-54.02610000000002,259.3915999999999,-119.5011,28.77220000000001,299,477,163,113.36530000000003,XRP,0.4017,0.3934,0.4038,0.3834,1,1,0.007930000000000015
1560297600.0,55,94,66,53.57670000000002,-44.3592,275.95129999999995,-75.72680000000003,31.47450000000001,228,481,289,178.32869999999988,XRP,0.3934,0.4029,0.4038,0.3889,-1,1,0.2671
1560384000.0,39,86,70,48.3132,-36.17039999999998,195.4650000000001,-86.62799999999996,30.31030000000001,212,335,250,90.83899999999998,XRP,0.4029,0.3996,0.4107,0.3966,1,2,-0.1784285714285714
1560470400.0,46,78,51,43.67490000000002,-38.23729999999999,182.87200000000007,-63.12180000000001,23.74189999999999,187,343,238,101.4459,XRP,0.3996,0.40399999999999997,0.405,0.3919,1,2,0.15501874999999998
1560556800.0,16,40,28,19.596999999999987,-11.275,79.00299999999997,-17.801499999999994,13.766900000000005,85,166,77,55.798,XRP,0.40399999999999997,0.4112,0.4138,0.4023,1,0,0.0
1560643200.0,45,101,81,53.56330000000001,-42.7383,264.47060000000045,-123.9398,31.5784,297,505,363,119.59660000000004,XRP,0.4112,0.4282,0.4425,0.4085,1,1,0.34084000000000003
1560729600.0,62,104,80,53.7675,-54.93930000000002,305.7799,-128.2329,25.14620000000001,337,605,484,150.3236,XRP,0.4282,0.4484,0.4626,0.4270000000000001,-1,2,0.3204761904761905
1560816000.0,95,188,134,109.53549999999998,-79.56939999999996,613.3710999999997,-162.40679999999998,69.03329999999998,441,1048,680,411.4954999999997,XRP,0.4484,0.4270000000000001,0.4558,0.4187,1,1,0.17308749999999998
1560902400.0,67,120,77,59.84589999999998,-65.6962,303.28419999999994,-175.46060000000003,27.0888,393,585,403,95.19959999999992,XRP,0.4270000000000001,0.4354,0.4388,0.4245,-1,4,0.3433118599791013
1560988800.0,51,107,66,54.18169999999998,-43.27689999999998,242.3867,-74.28649999999998,32.28470000000001,228,472,314,147.28109999999987,XRP,0.4354,0.4304,0.4366,0.4216,1,1,0.257325
1561075200.0,53,138,110,71.99659999999993,-49.997799999999984,338.8084000000002,-68.0238,46.25619999999999,197,624,534,247.9857,XRP,0.4304,0.4453,0.4498,0.4301,1,1,0.10766250000000002
1561161600.0,105,206,155,108.71929999999996,-96.96299999999992,536.3979999999993,-210.3198,59.98310000000005,531,1000,946,278.54440000000005,XRP,0.4453,0.4755,0.5092,0.4427,-1,1,0.5543333333333332
1561248000.0,34,110,82,61.48840000000002,-28.142,377.99550000000005,-66.36019999999999,47.371000000000016,202,646,372,297.89720000000017,XRP,0.4755,0.4688,0.4895,0.4634,1,1,0.4999
1561334400.0,52,84,78,48.02279999999999,-46.30219999999998,307.8239000000002,-96.85350000000004,24.11970000000001,257,508,441,188.64870000000008,XRP,0.4688,0.4729,0.475,0.4468,-1,0,0.0
1561420800.0,70,184,117,96.36489999999992,-65.29969999999996,474.35549999999984,-163.1260999999999,63.0014,417,892,529,279.061,XRP,0.4729,0.4657,0.4757,0.4557,-1,0,0.0
1561507200.0,170,282,211,153.8846999999999,-159.81100000000012,744.4852000000022,-288.18470000000013,73.84399999999992,759,1318,1113,376.42180000000025,XRP,0.4657,0.4614,0.4932,0.4384,-1,2,0.43694625
1561593600.0,131,202,139,101.32039999999996,-126.11990000000002,535.5750000000002,-287.3706,37.512600000000006,703,1033,666,185.88509999999974,XRP,0.4614,0.4049,0.4663,0.3898,1,2,-0.09512053571428568
1561680000.0,52,147,83,80.32739999999998,-50.53129999999996,470.9376,-95.5441,54.98819999999999,248,872,427,350.1348,XRP,0.4049,0.4242,0.4245,0.3974,1,2,-0.10580694444444444
1561766400.0,40,98,82,47.01969999999999,-37.61610000000002,228.7489,-83.95689999999998,27.728000000000016,200,442,291,126.26519999999992,XRP,0.4242,0.4253,0.4279,0.4006,-1,1,0.41295
1561852800.0,49,82,59,42.2618,-39.287900000000015,219.9442,-106.554,21.950399999999995,280,411,242,94.4137,XRP,0.4253,0.3934,0.4273,0.392,1,2,0.21614895833333334
1561939200.0,50,103,106,54.79749999999999,-42.052800000000026,228.0766,-72.1452,33.71759999999998,208,449,466,134.93370000000004,XRP,0.3934,0.4057,0.4193,0.3859,-1,0,0.0
1562025600.0,47,87,62,43.86600000000002,-38.0159,212.25750000000008,-51.79600000000001,24.7294,192,392,198,141.54340000000013,XRP,0.4057,0.3984,0.4096,0.382,1,3,0.032213333333333344
1562112000.0,56,101,72,53.3554,-45.53650000000002,192.6743,-86.1692,29.973300000000005,232,400,357,83.88989999999998,XRP,0.3984,0.4056,0.4069,0.3953,-1,1,0.621475
1562198400.0,69,117,49,63.33979999999997,-64.31449999999997,285.2471000000001,-87.89559999999999,30.965,246,515,313,165.61239999999984,XRP,0.4056,0.3874,0.4061,0.3858,-1,1,0.4373181818181818
1562284800.0,58,95,86,49.47089999999999,-48.84139999999999,291.7719,-90.5232,25.0373,313,550,390,176.3765,XRP,0.3874,0.3795,0.3879,0.3742,1,1,-0.10777142857142856
1562371200.0,44,84,67,42.15480000000002,-40.1002,199.47920000000008,-46.8775,21.709299999999995,165,406,333,132.9212,XRP,0.3795,0.3899,0.4112,0.3793,1,1,0.213175
1562457600.0,37,67,42,34.4182,-29.865000000000023,175.1415,-48.9457,19.038500000000013,150,332,201,112.2826,XRP,0.3899,0.3986,0.4009,0.3872,1,1,0.17987999999999998
1562544000.0,27,70,43,40.81179999999999,-21.4424,180.27960000000004,-82.27190000000002,30.06479999999999,193,296,176,87.23490000000002,XRP,0.3986,0.4028,0.4048,0.3935,-1,0,0.0
1562630400.0,47,70,50,35.66780000000001,-47.0868,175.95899999999992,-160.7988,12.098599999999998,305,335,202,-8.563800000000063,XRP,0.4028,0.39399999999999996,0.4081,0.39,-1,1,0.10955000000000002
1562716800.0,56,103,83,48.32120000000001,-49.83529999999999,227.08100000000005,-119.10629999999998,23.19740000000001,314,465,349,83.38589999999998,XRP,0.39399999999999996,0.3613,0.397,0.3468,-1,0,0.0
1562803200.0,85,151,110,82.19239999999994,-81.53339999999993,419.2638999999997,-177.95359999999997,40.55190000000001,409,728,396,201.27640000000005,XRP,0.3613,0.3289,0.3623,0.3185,1,2,-0.2195559523809524
1562889600.0,47,68,58,34.63650000000001,-45.7972,162.4805999999999,-75.87239999999998,11.78,193,339,274,63.93620000000002,XRP,0.3289,0.3443,0.3507,0.32,-1,0,0.0
1562976000.0,36,56,39,30.8257,-32.7174,170.7886,-57.6649,14.425400000000005,146,280,165,96.44499999999992,XRP,0.3443,0.3319,0.3451,0.3238,-1,1,0.14955000000000002
1563062400.0,47,82,68,46.13689999999998,-37.70650000000001,187.50450000000006,-78.22290000000002,27.1139,256,338,269,90.8948,XRP,0.3319,0.3046,0.3347,0.2999,1,1,-0.20164
1563148800.0,31,69,47,35.7717,-27.2263,168.2473,-102.4827,21.9757,233,347,178,52.27370000000002,XRP,0.3046,0.3128,0.3232,0.295,-1,0,0.0
1563235200.0,54,109,82,60.41879999999998,-45.9592,341.6313000000001,-69.53190000000001,37.23699999999999,215,595,399,249.08250000000027,XRP,0.3128,0.295,0.3195,0.2838,1,2,-0.34918375
1563321600.0,44,74,62,38.2101,-36.49419999999999,221.85760000000008,-74.97859999999999,19.3886,236,412,360,129.08790000000002,XRP,0.295,0.3108,0.3246,0.2931,1,1,0.4617888888888889
1563408000.0,28,54,39,32.0803,-21.59510000000001,134.52120000000002,-32.6237,20.6818,112,220,197,92.12660000000004,XRP,0.3108,0.3209,0.3266,0.3036,-1,1,0.31986
1563494400.0,34,91,57,50.5699,-36.7599,294.78160000000014,-131.73469999999998,31.830400000000008,279,534,266,144.97490000000005,XRP,0.3209,0.3197,0.3227,0.3107,1,1,0.08303333333333335
1563580800.0,24,65,62,31.786999999999995,-20.7562,252.57400000000007,-44.4176,21.101,130,479,422,198.57740000000004,XRP,0.3197,0.3334,0.342,0.3192,-1,1,0.09719999999999998
1563667200.0,14,54,42,27.16539999999999,-11.685,180.06250000000003,-45.0095,21.3843,140,374,189,129.42669999999995,XRP,0.3334,0.3308,0.3355,0.3211,-1,2,-0.12260178571428572
1563753600.0,31,75,47,39.02500000000001,-24.92099999999999,207.33520000000004,-41.75790000000001,26.55780000000001,138,400,263,152.81799999999996,XRP,0.3308,0.3209,0.3323,0.3157,-1,1,0.4607714285714286
1563840000.0,37,78,60,45.02080000000001,-30.51070000000001,275.85850000000005,-69.72419999999998,29.3811,199,480,382,191.16510000000005,XRP,0.3209,0.3081,0.3209,0.306,1,0,0.0
1563926400.0,42,74,52,39.2862,-37.98269999999999,258.7651,-181.3488,20.081900000000008,389,482,386,58.53649999999997,XRP,0.3081,0.316,0.3184,0.303,-1,1,-0.1297857142857143
1564012800.0,42,76,62,40.1876,-33.10539999999999,280.0022,-87.73529999999998,23.746400000000005,282,530,339,176.68359999999996,XRP,0.316,0.3132,0.3232,0.3119,1,3,0.2300301587301587
1564099200.0,43,82,72,38.1486,-34.66869999999999,197.9648,-80.41810000000002,20.556899999999988,237,442,352,100.14589999999998,XRP,0.3132,0.3239,0.3255,0.3077,-1,1,0.23043846153846154
1564185600.0,33,55,38,28.6906,-27.30810000000001,169.73370000000008,-92.8809,14.8451,247,324,178,62.986599999999974,XRP,0.3239,0.3095,0.3273,0.3052,1,0,0.0
1564272000.0,30,39,44,21.5929,-27.071,107.5776,-53.0957,8.0165,146,205,282,40.99149999999997,XRP,0.3095,0.3115,0.3145,0.2995,-1,1,0.132375
1564358400.0,24,44,40,22.749800000000004,-19.651599999999984,165.6077999999999,-66.7435,12.949800000000002,180,316,316,89.24490000000006,XRP,0.3115,0.3098,0.3142,0.3056,1,3,0.32286759259259257
1564444800.0,35,70,70,33.618100000000005,-24.399500000000003,174.01289999999992,-45.1803,21.0085,145,338,354,116.93429999999987,XRP,0.3098,0.3188,0.3219,0.3068,1,0,0.0
1564531200.0,47,96,76,51.07749999999999,-42.74340000000004,227.82900000000006,-132.8921,29.40300000000001,282,418,476,73.99699999999996,XRP,0.3188,0.3199,0.3237,0.3154,-1,1,0.2925333333333333
1564617600.0,28,48,37,24.2513,-25.91900000000001,132.66739999999996,-81.30189999999997,11.278999999999998,217,255,172,38.496199999999966,XRP,0.3199,0.3164,0.32,0.3118,-1,0,0.0
1564704000.0,43,82,63,42.42600000000001,-40.2962,201.45520000000008,-90.4746,22.252099999999995,223,379,410,90.54869999999993,XRP,0.3164,0.3115,0.3181,0.3094,1,2,0.31389761904761904
1564790400.0,20,60,38,30.6542,-17.8141,192.7199,-37.2266,21.238899999999994,98,373,240,146.99130000000005,XRP,0.3115,0.3162,0.3178,0.3113,1,1,0.307925
1564876800.0,22,62,32,33.5055,-21.3731,238.4545999999999,-35.8753,22.68,94,427,263,191.9543,XRP,0.3162,0.3194,0.3233,0.3123,1,1,0.13370000000000007
1564963200.0,40,78,61,41.4776,-32.6807,214.27950000000013,-64.52789999999999,24.702100000000005,191,437,306,132.1343999999999,XRP,0.3194,0.3217,0.3316,0.3194,-1,0,0.0
1565049600.0,25,71,31,38.03489999999999,-21.0557,130.94149999999996,-35.8352,26.061000000000003,76,238,65,86.04800000000002,XRP,0.3217,0.3112,0.3246,0.3078,-1,2,-0.04453968253968255
1565136000.0,34,63,31,33.569599999999994,-31.7801,112.57660000000004,-45.8727,17.047700000000006,118,197,101,51.407,XRP,0.3112,0.3111,0.3159,0.3072,-1,1,-0.2257333333333333
1565222400.0,37,71,47,42.52680000000001,-34.53200000000001,206.93960000000007,-52.67280000000001,25.337,182,339,187,136.87839999999994,XRP,0.3111,0.308,0.3116,0.304,-1,2,0.18220347222222225
1565308800.0,53,73,67,35.9824,-47.62589999999999,146.72029999999995,-88.31619999999997,11.749799999999995,257,288,305,35.165600000000055,XRP,0.308,0.2961,0.3086,0.2899,1,2,0.32045
1565395200.0,14,29,42,16.401799999999998,-14.8902,103.19239999999996,-38.2517,9.004500000000002,81,194,254,57.59119999999999,XRP,0.2961,0.2986,0.3053,0.2911,1,0,0.0
1565481600.0,16,35,33,18.1255,-14.3891,79.70100000000002,-17.6117,10.239799999999997,49,168,117,55.5859,XRP,0.2986,0.3029,0.3059,0.2952,-1,0,0.0
1565568000.0,23,42,23,20.870400000000004,-24.72050000000001,85.22129999999993,-51.4463,8.144400000000001,115,145,69,21.857900000000008,XRP,0.3029,0.3005,0.3053,0.2979,-1,0,0.0
1565654400.0,24,60,31,32.979499999999994,-22.31160000000001,156.26750000000004,-41.97759999999999,21.0963,103,270,179,103.93890000000003,XRP,0.3005,0.2972,0.301,0.2921,-1,1,0.17484444444444444
1565740800.0,76,114,80,59.78539999999998,-67.67949999999999,303.2750999999999,-170.6484,25.343000000000004,436,582,358,99.58979999999997,XRP,0.2972,0.2631,0.2978,0.2407,1,1,-0.3611666666666667
1565827200.0,78,98,82,47.278199999999984,-76.90980000000005,247.24050000000003,-169.9098,8.799900000000003,356,472,312,38.2848,XRP,0.2631,0.2642,0.2684,0.2455,-1,3,0.15525992063492058
1565913600.0,43,91,62,51.23959999999999,-30.41800000000001,182.5135,-44.3495,35.94759999999999,143,309,236,122.85290000000003,XRP,0.2642,0.2612,0.2651,0.2548,1,1,0.24051999999999998
1566000000.0,33,50,33,26.3441,-29.7194,85.66959999999993,-52.01040000000001,11.1622,131,152,113,19.12170000000001,XRP,0.2612,0.2658,0.2696,0.2586,1,1,0.44310689655172414
1566086400.0,27,48,31,26.7148,-25.10410000000001,172.02410000000003,-52.527,13.190499999999995,119,293,172,107.48170000000003,XRP,0.2658,0.2836,0.2923,0.2638,-1,1,-0.08510000000000001
1566172800.0,15,40,30,21.5832,-15.087999999999996,86.73419999999994,-40.9673,14.064999999999996,94,149,129,38.30029999999998,XRP,0.2836,0.2823,0.2909,0.2762,-1,0,0.0
1566259200.0,19,39,22,22.1499,-17.976599999999994,137.80339999999998,-64.7325,13.116700000000002,128,241,77,63.97369999999995,XRP,0.2823,0.2743,0.2826,0.2699,-1,0,0.0
1566345600.0,22,48,39,26.7921,-18.6446,153.44020000000006,-43.8156,17.385599999999993,144,264,240,100.74770000000002,XRP,0.2743,0.266,0.2746,0.2581,1,2,0.3635000000000001
1566432000.0,29,72,32,44.6514,-26.778899999999986,235.05249999999995,-51.85,31.05780000000001,140,367,143,170.0147,XRP,0.266,0.2711,0.2746,0.2606,1,0,0.0
1566518400.0,17,35,25,16.5941,-11.300399999999998,83.54709999999993,-26.7287,10.943900000000005,108,180,127,51.16819999999999,XRP,0.2711,0.2775,0.2787,0.268,-1,2,-0.2602433333333333
1566604800.0,21,18,15,12.247499999999995,-16.480599999999992,53.46659999999999,-50.8341,4.007200000000002,135,80,144,-5.994800000000002,XRP,0.2775,0.2721,0.278,0.2645,-1,2,0.08302499999999999
1566691200.0,24,29,17,14.449299999999996,-20.3638,90.31359999999997,-48.3237,4.0806,140,196,85,31.9948,XRP,0.2721,0.2699,0.2764,0.2664,1,2,0.2876533333333333
1566777600.0,15,34,25,16.1577,-14.3772,86.99539999999998,-97.932,8.969100000000003,179,185,191,-18.022000000000002,XRP,0.2699,0.2702,0.2805,0.2669,-1,0,0.0
1566864000.0,42,54,44,25.55390000000001,-30.729400000000005,133.18269999999998,-62.8384,10.128600000000002,214,254,165,55.81200000000001,XRP,0.2702,0.2695,0.2703,0.2649,-1,0,0.0
1566950400.0,43,71,56,38.0906,-43.363200000000006,163.51380000000006,-89.9708,16.447699999999998,209,312,224,51.90009999999996,XRP,0.2695,0.2563,0.2696,0.2467,1,2,-0.1368875
1567036800.0,52,69,44,35.19219999999999,-58.85349999999996,127.11039999999996,-168.4699,5.644600000000002,326,256,221,-70.69119999999997,XRP,0.2563,0.2571,0.2624,0.2476,-1,1,0.07941111111111114
1567123200.0,20,60,46,27.279599999999995,-19.8012,128.89569999999995,-50.6568,17.3101,128,286,215,68.02449999999997,XRP,0.2571,0.2556,0.2574,0.2526,1,2,-0.026475000000000026
1567209600.0,24,33,27,16.405499999999996,-16.681799999999996,77.91339999999998,-35.3833,8.0837,99,122,126,34.47570000000003,XRP,0.2556,0.2586,0.2607,0.2535,-1,0,0.0
1567296000.0,12,26,14,11.7903,-7.793799999999999,55.343,-20.8705,7.419500000000001,67,124,56,31.0495,XRP,0.2586,0.2569,0.2594,0.2513,1,0,0.0
1567382400.0,24,43,29,22.2148,-25.07600000000001,81.76660000000003,-42.78,9.6855,98,139,113,26.76779999999999,XRP,0.2569,0.2616,0.265,0.2537,1,1,-0.16770000000000002
1567468800.0,42,56,36,31.02840000000001,-29.7323,134.2539,-37.98199999999999,15.81279999999999,169,251,157,81.80679999999994,XRP,0.2616,0.2632,0.2672,0.2584,-1,2,0.19814
1567555200.0,31,52,27,28.779700000000005,-26.92200000000001,169.53850000000006,-52.9661,15.318699999999998,142,269,109,103.1114,XRP,0.2632,0.2589,0.2632,0.2567,-1,2,0.037612499999999986
1567641600.0,27,48,34,23.930000000000003,-25.213300000000004,87.40779999999994,-33.6295,11.018799999999995,102,179,110,41.41889999999998,XRP,0.2589,0.2565,0.2595,0.2538,-1,1,-0.19336363636363635
1567728000.0,35,79,35,44.7389,-31.72330000000001,204.58350000000004,-49.70159999999999,28.15719999999999,124,372,141,139.6018,XRP,0.2565,0.2518,0.2594,0.2474,1,2,0.11078900000000004
1567814400.0,11,24,24,13.0562,-10.140599999999996,71.0942,-27.3371,7.9859,61,119,101,38.68679999999998,XRP,0.2518,0.2605,0.2636,0.2506,1,1,0.13715714285714284
1567900800.0,11,20,10,11.766099999999994,-6.0422,37.323000000000015,-13.0135,8.745000000000001,61,88,46,21.2884,XRP,0.2605,0.2627,0.2663,0.2566,-1,1,-0.017753333333333326
1567987200.0,32,57,31,29.858699999999995,-29.439200000000003,223.7573,-82.17500000000003,15.1391,194,365,173,126.86269999999998,XRP,0.2627,0.2588,0.2647,0.2568,-1,1,0.2728333333333333
1568073600.0,25,50,26,24.5685,-20.486799999999995,100.73659999999997,-39.1167,14.2993,125,207,140,51.32490000000002,XRP,0.2588,0.2586,0.2636,0.2535,-1,0,0.0
1568160000.0,29,51,41,27.7229,-27.081599999999995,143.7333,-57.8336,13.740100000000005,165,270,194,72.99829999999993,XRP,0.2586,0.2554,0.2607,0.2511,-1,1,-0.18976666666666672
1568246400.0,27,51,35,29.716500000000003,-19.667500000000004,120.76049999999998,-53.1147,19.585599999999992,167,235,128,58.17499999999996,XRP,0.2554,0.2544,0.2569,0.2509,1,2,-0.0724410714285714
1568332800.0,27,83,35,51.46429999999999,-24.51899999999999,246.56070000000008,-40.7108,39.163000000000025,104,403,146,193.39120000000008,XRP,0.2544,0.256,0.2564,0.2525,1,1,0.07617142857142857
1568419200.0,20,39,31,20.4736,-18.323899999999995,65.35459999999998,-34.1224,11.000100000000005,87,124,116,22.62719999999999,XRP,0.256,0.2622,0.2657,0.2546,-1,2,0.37356666666666666
1568505600.0,10,13,16,7.6286999999999985,-10.5958,23.7078,-12.956,2.3205,43,46,70,5.443599999999997,XRP,0.2622,0.2608,0.2646,0.2593,1,1,-0.11323611111111115
1568592000.0,24,74,39,39.34910000000001,-26.31280000000001,233.1394,-41.24249999999999,26.19270000000001,96,399,158,178.8953,XRP,0.2608,0.2615,0.2637,0.257,1,1,-0.69665
1568678400.0,68,132,95,71.57359999999996,-66.17940000000002,402.69669999999985,-139.09579999999997,38.5097,353,746,584,230.64020000000008,XRP,0.2615,0.2859,0.2988,0.2601,1,2,0.3804875
1568764800.0,48,131,81,66.9025,-41.028900000000014,373.5683999999998,-79.111,46.08600000000001,233,754,451,273.9741,XRP,0.2859,0.3139,0.3269,0.2855,-1,0,0.0
1568851200.0,22,54,28,27.23950000000001,-18.366,146.9333,-44.6886,18.1081,134,289,184,93.19069999999998,XRP,0.3139,0.3016,0.314,0.28300000000000003,-1,0,0.0
1568937600.0,20,41,18,18.983999999999995,-21.3248,143.1126,-87.08160000000002,8.334400000000002,176,268,51,45.401399999999974,XRP,0.3016,0.2939,0.3024,0.2835,-1,2,-0.17806
1569024000.0,17,32,21,16.458199999999998,-16.575799999999994,83.59299999999998,-26.3718,8.1703,71,163,84,48.9333,XRP,0.2939,0.2896,0.2976,0.2866,-1,0,0.0
1569110400.0,29,53,23,33.0176,-30.3995,139.13589999999996,-73.334,17.6546,153,233,129,51.10079999999999,XRP,0.2896,0.2766,0.2897,0.2684,-1,0,0.0
1569196800.0,17,49,25,27.6288,-16.720399999999998,119.02989999999996,-26.5551,19.294399999999992,66,231,178,84.29519999999995,XRP,0.2766,0.2675,0.2864,0.2663,-1,1,0.12955714285714284
1569283200.0,44,83,71,43.40749999999999,-34.38119999999998,227.3769,-72.2019,26.08030000000001,232,446,369,137.94039999999995,XRP,0.2675,0.23399999999999999,0.2727,0.2188,1,1,-0.3454714285714285
1569369600.0,55,76,41,39.01310000000001,-51.0046,176.80420000000012,-65.1092,13.485000000000005,236,331,233,85.9863,XRP,0.23399999999999999,0.2463,0.25,0.2322,-1,1,-0.2272333333333333
1569456000.0,33,61,33,32.06119999999999,-30.0622,89.10960000000004,-51.806999999999995,17.055899999999998,134,194,105,22.348900000000004,XRP,0.2463,0.2424,0.2501,0.2287,1,0,0.0
1569542400.0,22,52,26,30.9086,-17.437399999999993,179.26560000000003,-23.6407,22.0308,70,264,75,147.0652999999999,XRP,0.2424,0.2429,0.2477,0.2335,-1,3,0.01687666666666665
1569628800.0,24,37,16,18.2484,-19.5516,57.69549999999999,-23.2164,8.4342,102,117,84,24.434500000000003,XRP,0.2429,0.2426,0.2452,0.2387,-1,1,-0.0010875000000000053
1569715200.0,27,45,28,25.251500000000004,-27.446400000000004,123.8966,-58.3046,11.5216,125,235,165,51.88070000000002,XRP,0.2426,0.2408,0.2429,0.2351,1,1,0.02855333333333332
1569801600.0,19,60,43,34.147499999999994,-13.007199999999996,157.34549999999996,-22.536999999999995,27.62430000000001,105,275,171,128.18209999999996,XRP,0.2408,0.2573,0.2621,0.2359,-1,2,0.12108499999999996
1569888000.0,16,34,33,18.010499999999997,-12.0476,88.28529999999996,-20.4679,11.935099999999998,81,162,166,61.458199999999984,XRP,0.2573,0.2486,0.2615,0.2454,1,0,0.0
1569974400.0,17,42,23,22.23820000000001,-15.448399999999992,93.17549999999996,-11.929799999999998,14.514000000000005,54,177,71,73.52149999999997,XRP,0.2486,0.2535,0.2552,0.2451,-1,3,0.33606190476190473
1570060800.0,23,23,28,10.3561,-24.4688,38.9975,-35.45529999999999,-2.1920000000000006,87,79,160,-8.380900000000013,XRP,0.2535,0.2474,0.2541,0.2424,1,1,0.14868333333333333
1570147200.0,12,53,29,30.363900000000005,-11.8892,129.77609999999996,-17.9713,24.36160000000001,42,247,86,105.71029999999998,XRP,0.2474,0.2534,0.2572,0.2453,1,1,0.08829999999999999
1570233600.0,10,30,20,16.558899999999998,-9.168399999999997,111.7199,-16.5672,12.000500000000002,46,179,122,90.6201,XRP,0.2534,0.2543,0.2571,0.2468,1,0,0.0
1570320000.0,7,21,8,10.5904,-6.849000000000001,58.51820000000001,-8.1522,7.1659,39,118,24,46.94149999999999,XRP,0.2543,0.2556,0.257,0.2518,1,0,0.0
1570406400.0,24,44,47,24.4545,-17.53469999999999,157.459,-34.7876,15.414400000000004,127,261,311,114.12519999999992,XRP,0.2556,0.2766,0.2818,0.254,1,2,0.025956666666666656
